,ADAUSD,last
496,"[1568332800, '0.045462', '0.045620', '0.044907', '0.045261', '0.045306', '919061.10551470', 96]",1571529600
497,"[1568347200, '0.045298', '0.045451', '0.045021', '0.045087', '0.045214', '66450.24254259', 35]",1571529600
498,"[1568361600, '0.045170', '0.045420', '0.045037', '0.045037', '0.045145', '63532.29353054', 21]",1571529600
499,"[1568376000, '0.045119', '0.045534', '0.045119', '0.045491', '0.045342', '64622.89120268', 38]",1571529600
500,"[1568390400, '0.045478', '0.045620', '0.045300', '0.045500', '0.045385', '1261499.98981907', 115]",1571529600
501,"[1568404800, '0.045550', '0.045991', '0.045399', '0.045981', '0.045762', '254519.10066466', 58]",1571529600
502,"[1568419200, '0.045939', '0.045979', '0.045774', '0.045774', '0.045791', '256478.67008955', 37]",1571529600
503,"[1568433600, '0.045774', '0.045817', '0.044960', '0.045271', '0.045610', '228715.97437417', 56]",1571529600
504,"[1568448000, '0.045271', '0.045343', '0.044922', '0.045108', '0.045179', '138521.38047655', 27]",1571529600
505,"[1568462400, '0.045108', '0.046314', '0.045044', '0.045811', '0.045326', '471992.41510992', 77]",1571529600
506,"[1568476800, '0.045811', '0.047136', '0.045811', '0.047060', '0.046674', '710324.70895116', 146]",1571529600
507,"[1568491200, '0.046938', '0.047134', '0.046533', '0.046566', '0.046951', '705274.26133540', 64]",1571529600
508,"[1568505600, '0.046628', '0.047299', '0.046274', '0.046274', '0.047093', '60568.53166254', 26]",1571529600
509,"[1568520000, '0.046224', '0.046665', '0.046199', '0.046496', '0.046633', '35096.61131320', 28]",1571529600
510,"[1568534400, '0.046496', '0.046917', '0.046496', '0.046684', '0.046747', '12166.36758422', 27]",1571529600
511,"[1568548800, '0.046654', '0.046917', '0.046541', '0.046599', '0.046718', '79976.66244119', 42]",1571529600
512,"[1568563200, '0.046647', '0.046647', '0.046231', '0.046231', '0.046374', '31402.47804915', 30]",1571529600
513,"[1568577600, '0.046309', '0.046588', '0.046184', '0.046578', '0.046209', '89332.34594360', 28]",1571529600
514,"[1568592000, '0.046578', '0.047625', '0.046578', '0.047387', '0.047133', '625929.62905373', 85]",1571529600
515,"[1568606400, '0.047294', '0.047373', '0.047000', '0.047112', '0.047268', '941358.70744874', 78]",1571529600
516,"[1568620800, '0.047242', '0.047242', '0.046839', '0.046839', '0.047068', '111126.21139718', 29]",1571529600
517,"[1568635200, '0.046485', '0.046485', '0.045749', '0.045995', '0.046061', '1782716.50328002', 137]",1571529600
518,"[1568649600, '0.045995', '0.046513', '0.045811', '0.046433', '0.046325', '719511.36986525', 74]",1571529600
519,"[1568664000, '0.046408', '0.047401', '0.046389', '0.047156', '0.047201', '322849.77255623', 50]",1571529600
520,"[1568678400, '0.047087', '0.047599', '0.047087', '0.047249', '0.047396', '607123.75006808', 73]",1571529600
521,"[1568692800, '0.047268', '0.047619', '0.047060', '0.047619', '0.047430', '1245797.06899852', 86]",1571529600
522,"[1568707200, '0.047864', '0.048521', '0.047207', '0.048030', '0.048006', '413438.69817052', 116]",1571529600
523,"[1568721600, '0.047999', '0.048973', '0.047730', '0.048842', '0.048375', '1488851.02907131', 144]",1571529600
524,"[1568736000, '0.048842', '0.050624', '0.048842', '0.050021', '0.049765', '2635848.81058209', 349]",1571529600
525,"[1568750400, '0.050021', '0.050898', '0.048939', '0.048939', '0.049632', '1625406.46641472', 123]",1571529600
526,"[1568764800, '0.048868', '0.051460', '0.048868', '0.050449', '0.050582', '1230744.67669687', 136]",1571529600
527,"[1568779200, '0.050881', '0.052005', '0.050678', '0.052005', '0.051129', '447606.94972550', 86]",1571529600
528,"[1568793600, '0.051884', '0.051884', '0.050531', '0.050912', '0.051080', '846563.90699377', 183]",1571529600
529,"[1568808000, '0.050690', '0.055511', '0.050231', '0.055311', '0.053432', '2583028.67976011', 381]",1571529600
530,"[1568822400, '0.055537', '0.055537', '0.052200', '0.052891', '0.054008', '3521135.09404991', 347]",1571529600
531,"[1568836800, '0.052901', '0.054528', '0.052499', '0.052953', '0.053513', '3405151.07417101', 283]",1571529600
532,"[1568851200, '0.053072', '0.053072', '0.049625', '0.049675', '0.050988', '2388025.04596973', 337]",1571529600
533,"[1568865600, '0.049666', '0.051323', '0.049583', '0.051093', '0.050453', '2328848.49495339', 218]",1571529600
534,"[1568880000, '0.051074', '0.052035', '0.049982', '0.050000', '0.050575', '693025.60538390', 127]",1571529600
535,"[1568894400, '0.050193', '0.051547', '0.050101', '0.051376', '0.050757', '781628.68816365', 125]",1571529600
536,"[1568908800, '0.051398', '0.054666', '0.051374', '0.054082', '0.052859', '2886892.86126888', 311]",1571529600
537,"[1568923200, '0.054082', '0.054480', '0.051754', '0.052335', '0.052750', '2604441.92512178', 296]",1571529600
538,"[1568937600, '0.052335', '0.052446', '0.050457', '0.051025', '0.051041', '542191.34702956', 58]",1571529600
539,"[1568952000, '0.050980', '0.051863', '0.050703', '0.051815', '0.051047', '202374.79181724', 46]",1571529600
540,"[1568966400, '0.051818', '0.051988', '0.051060', '0.051229', '0.051618', '214651.96695883', 51]",1571529600
541,"[1568980800, '0.051229', '0.051571', '0.050589', '0.050625', '0.051189', '363244.63210353', 37]",1571529600
542,"[1568995200, '0.050696', '0.051485', '0.050320', '0.051159', '0.051027', '647306.85496850', 53]",1571529600
543,"[1569009600, '0.051159', '0.052506', '0.050916', '0.052506', '0.051612', '1160097.56233534', 68]",1571529600
544,"[1569024000, '0.052506', '0.053357', '0.052359', '0.052528', '0.052586', '300902.85986823', 63]",1571529600
545,"[1569038400, '0.052528', '0.053308', '0.051975', '0.052810', '0.052942', '535587.87609555', 61]",1571529600
546,"[1569052800, '0.052810', '0.052998', '0.051706', '0.051895', '0.052069', '169341.38292226', 28]",1571529600
547,"[1569067200, '0.051895', '0.052332', '0.051343', '0.052063', '0.051968', '281894.83580452', 42]",1571529600
548,"[1569081600, '0.052075', '0.052231', '0.051242', '0.051699', '0.051771', '201623.87839558', 33]",1571529600
549,"[1569096000, '0.051699', '0.052110', '0.051000', '0.051818', '0.051577', '1489774.07402519', 88]",1571529600
550,"[1569110400, '0.051818', '0.051818', '0.049807', '0.050177', '0.050441', '1219410.72438920', 160]",1571529600
551,"[1569124800, '0.049826', '0.049826', '0.048880', '0.049526', '0.049208', '684377.47045942', 109]",1571529600
552,"[1569139200, '0.049526', '0.049526', '0.048558', '0.048700', '0.048890', '649147.83935460', 84]",1571529600
553,"[1569153600, '0.048700', '0.049510', '0.048635', '0.048969', '0.049023', '717777.69242535', 126]",1571529600
554,"[1569168000, '0.048969', '0.049170', '0.047718', '0.047945', '0.048473', '1830906.87688482', 184]",1571529600
555,"[1569182400, '0.047937', '0.049410', '0.047700', '0.048976', '0.048855', '391588.84620761', 84]",1571529600
556,"[1569196800, '0.048976', '0.049036', '0.047950', '0.048035', '0.048109', '373618.22250143', 58]",1571529600
557,"[1569211200, '0.048087', '0.048480', '0.047700', '0.048179', '0.048072', '177774.62020289', 64]",1571529600
558,"[1569225600, '0.048297', '0.049292', '0.047700', '0.048711', '0.048294', '2613040.32948076', 179]",1571529600
559,"[1569240000, '0.048495', '0.049277', '0.047900', '0.049058', '0.048678', '420883.17891493', 132]",1571529600
560,"[1569254400, '0.048780', '0.049225', '0.048185', '0.048351', '0.048826', '218085.20233475', 61]",1571529600
561,"[1569268800, '0.048351', '0.048651', '0.045960', '0.046158', '0.046999', '1718616.42685662', 363]",1571529600
562,"[1569283200, '0.046190', '0.046465', '0.045479', '0.046326', '0.046058', '942611.58759488', 138]",1571529600
563,"[1569297600, '0.046442', '0.046540', '0.045735', '0.045735', '0.046187', '575482.28565155', 87]",1571529600
564,"[1569312000, '0.045735', '0.046290', '0.045451', '0.045694', '0.045923', '601428.53566644', 437]",1571529600
565,"[1569326400, '0.045795', '0.045795', '0.043340', '0.044519', '0.044516', '1973644.34416935', 280]",1571529600
566,"[1569340800, '0.044517', '0.045147', '0.035990', '0.037695', '0.040268', '9137907.93646387', 1054]",1571529600
567,"[1569355200, '0.037579', '0.042250', '0.036300', '0.037537', '0.038313', '4370745.30242729', 1117]",1571529600
568,"[1569369600, '0.037586', '0.039743', '0.037586', '0.038595', '0.038726', '912850.24737830', 229]",1571529600
569,"[1569384000, '0.038595', '0.038595', '0.036911', '0.036960', '0.037862', '2030417.12370776', 191]",1571529600
570,"[1569398400, '0.036910', '0.037837', '0.035860', '0.037167', '0.036590', '1167625.12023849', 186]",1571529600
571,"[1569412800, '0.037167', '0.038474', '0.036571', '0.037755', '0.037309', '2044853.84885602', 302]",1571529600
572,"[1569427200, '0.037837', '0.038780', '0.037434', '0.038679', '0.038414', '861983.13453025', 114]",1571529600
573,"[1569441600, '0.038717', '0.040584', '0.038413', '0.038967', '0.039217', '1610847.48090984', 214]",1571529600
574,"[1569456000, '0.038967', '0.039330', '0.037917', '0.038344', '0.038426', '500387.29690914', 65]",1571529600
575,"[1569470400, '0.038344', '0.038986', '0.038321', '0.038555', '0.038834', '308152.14646675', 42]",1571529600
576,"[1569484800, '0.038555', '0.040058', '0.038555', '0.039252', '0.039626', '440939.55636033', 108]",1571529600
577,"[1569499200, '0.039252', '0.039561', '0.036130', '0.036198', '0.037862', '1901035.30677642', 417]",1571529600
578,"[1569513600, '0.036179', '0.040000', '0.035000', '0.037683', '0.037180', '5624752.51556600', 486]",1571529600
579,"[1569528000, '0.037799', '0.038291', '0.037040', '0.037857', '0.037545', '1168860.36348231', 119]",1571529600
580,"[1569542400, '0.037857', '0.038429', '0.037000', '0.037573', '0.037539', '1242987.73299616', 112]",1571529600
581,"[1569556800, '0.037573', '0.038568', '0.037389', '0.038568', '0.037788', '127635.50841881', 43]",1571529600
582,"[1569571200, '0.038650', '0.038741', '0.037854', '0.037869', '0.038316', '222845.87713438', 60]",1571529600
583,"[1569585600, '0.038316', '0.038414', '0.036900', '0.037760', '0.037073', '606094.21130440', 92]",1571529600
584,"[1569600000, '0.037760', '0.038692', '0.037734', '0.038340', '0.038107', '314093.09666639', 55]",1571529600
585,"[1569614400, '0.038340', '0.039780', '0.038321', '0.039310', '0.039300', '641411.26515795', 114]",1571529600
586,"[1569628800, '0.039310', '0.039570', '0.039060', '0.039431', '0.039291', '559746.19141927', 47]",1571529600
587,"[1569643200, '0.039482', '0.039610', '0.039259', '0.039271', '0.039467', '174539.77660239', 27]",1571529600
588,"[1569657600, '0.039271', '0.039438', '0.038838', '0.038838', '0.039120', '344542.13450293', 65]",1571529600
589,"[1569672000, '0.038790', '0.039100', '0.038251', '0.038450', '0.038769', '373932.35170417', 78]",1571529600
590,"[1569686400, '0.038408', '0.039054', '0.038408', '0.038679', '0.038833', '182906.50371889', 63]",1571529600
591,"[1569700800, '0.038679', '0.039083', '0.038016', '0.038700', '0.038549', '1399690.91557836', 213]",1571529600
592,"[1569715200, '0.038700', '0.038753', '0.038180', '0.038180', '0.038442', '48181.06374933', 20]",1571529600
593,"[1569729600, '0.038169', '0.038175', '0.037260', '0.037260', '0.037833', '755127.17597545', 87]",1571529600
594,"[1569744000, '0.037456', '0.037801', '0.037346', '0.037395', '0.037521', '107817.13736003', 39]",1571529600
595,"[1569758400, '0.037472', '0.037474', '0.036194', '0.036740', '0.036758', '475383.59075931', 106]",1571529600
596,"[1569772800, '0.036740', '0.037479', '0.036740', '0.036970', '0.037072', '751552.55394720', 80]",1571529600
597,"[1569787200, '0.036970', '0.037785', '0.036887', '0.037458', '0.037239', '292942.28055005', 66]",1571529600
598,"[1569801600, '0.037458', '0.037458', '0.036589', '0.036830', '0.036843', '735311.49283958', 54]",1571529600
599,"[1569816000, '0.036830', '0.037011', '0.036000', '0.036998', '0.036345', '125668.50823772', 71]",1571529600
600,"[1569830400, '0.036998', '0.038989', '0.036766', '0.038624', '0.038098', '557934.79209156', 131]",1571529600
601,"[1569844800, '0.038624', '0.039429', '0.038180', '0.038968', '0.038780', '1050461.70215084', 174]",1571529600
602,"[1569859200, '0.038968', '0.039341', '0.038582', '0.039052', '0.038990', '374778.76551552', 79]",1571529600
603,"[1569873600, '0.039083', '0.039084', '0.038245', '0.038933', '0.038714', '951148.40507426', 118]",1571529600
604,"[1569888000, '0.038933', '0.039907', '0.038370', '0.039354', '0.039318', '665051.36509424', 100]",1571529600
605,"[1569902400, '0.039354', '0.039607', '0.038889', '0.039142', '0.039337', '70475.76680639', 50]",1571529600
606,"[1569916800, '0.039142', '0.039343', '0.038782', '0.039340', '0.039283', '104453.38425532', 25]",1571529600
607,"[1569931200, '0.039340', '0.039450', '0.038474', '0.038513', '0.038995', '335003.41580096', 65]",1571529600
608,"[1569945600, '0.038513', '0.039202', '0.038321', '0.038360', '0.038716', '500648.44261867', 70]",1571529600
609,"[1569960000, '0.038486', '0.038848', '0.038300', '0.038302', '0.038498', '174398.00880450', 42]",1571529600
610,"[1569974400, '0.038302', '0.038522', '0.038127', '0.038241', '0.038268', '17595.50340951', 24]",1571529600
611,"[1569988800, '0.038241', '0.038412', '0.037695', '0.038173', '0.038032', '66864.72429981', 35]",1571529600
612,"[1570003200, '0.038173', '0.038703', '0.038173', '0.038632', '0.038431', '494923.83031178', 52]",1571529600
613,"[1570017600, '0.038632', '0.039187', '0.038420', '0.038953', '0.038753', '458149.92870759', 127]",1571529600
614,"[1570032000, '0.038953', '0.039473', '0.038682', '0.039120', '0.039201', '182644.57051438', 68]",1571529600
615,"[1570046400, '0.039120', '0.039551', '0.039100', '0.039471', '0.039283', '151497.17264688', 49]",1571529600
616,"[1570060800, '0.039471', '0.039588', '0.039090', '0.039588', '0.039257', '674491.79063517', 427]",1571529600
617,"[1570075200, '0.039588', '0.039622', '0.039050', '0.039061', '0.039153', '332091.42124576', 62]",1571529600
618,"[1570089600, '0.039070', '0.039152', '0.038400', '0.038400', '0.038828', '497780.73678393', 84]",1571529600
619,"[1570104000, '0.038400', '0.038798', '0.037698', '0.037906', '0.037840', '664567.99095455', 92]",1571529600
620,"[1570118400, '0.037817', '0.038169', '0.037654', '0.037930', '0.037864', '527005.30071517', 90]",1571529600
621,"[1570132800, '0.037930', '0.038390', '0.037685', '0.038273', '0.038230', '209122.66712991', 54]",1571529600
622,"[1570147200, '0.038273', '0.038273', '0.037809', '0.037840', '0.037952', '85256.28650268', 26]",1571529600
623,"[1570161600, '0.037840', '0.038224', '0.037521', '0.038224', '0.037683', '90048.89011490', 36]",1571529600
624,"[1570176000, '0.038224', '0.038920', '0.038140', '0.038698', '0.038389', '229967.66390793', 43]",1571529600
625,"[1570190400, '0.038698', '0.039781', '0.038521', '0.039470', '0.039580', '589334.53271038', 102]",1571529600
626,"[1570204800, '0.039470', '0.040268', '0.039470', '0.040038', '0.039955', '811448.19053440', 116]",1571529600
627,"[1570219200, '0.040038', '0.040162', '0.039510', '0.039527', '0.039707', '404061.38201205', 43]",1571529600
628,"[1570233600, '0.039527', '0.039624', '0.039230', '0.039624', '0.039344', '765261.44264333', 47]",1571529600
629,"[1570248000, '0.039624', '0.039740', '0.039396', '0.039464', '0.039504', '378359.41070958', 31]",1571529600
630,"[1570262400, '0.039464', '0.039549', '0.039107', '0.039407', '0.039428', '2706.67302578', 18]",1571529600
631,"[1570276800, '0.039407', '0.039548', '0.038863', '0.039479', '0.039201', '94721.83110307', 60]",1571529600
632,"[1570291200, '0.039479', '0.039721', '0.039268', '0.039637', '0.039407', '102559.82009111', 35]",1571529600
633,"[1570305600, '0.039637', '0.039721', '0.039222', '0.039546', '0.039579', '128405.44384709', 54]",1571529600
634,"[1570320000, '0.039546', '0.039824', '0.039317', '0.039824', '0.039546', '936645.56434715', 87]",1571529600
635,"[1570334400, '0.039824', '0.040100', '0.039279', '0.039361', '0.039580', '441236.02869584', 65]",1571529600
636,"[1570348800, '0.039361', '0.039455', '0.038855', '0.039455', '0.039151', '77882.67927523', 56]",1571529600
637,"[1570363200, '0.039455', '0.039630', '0.038855', '0.039499', '0.039091', '204844.38972796', 34]",1571529600
638,"[1570377600, '0.039519', '0.039564', '0.037964', '0.038446', '0.038577', '409966.81345115', 100]",1571529600
639,"[1570392000, '0.038446', '0.038879', '0.038420', '0.038879', '0.038789', '48336.82863357', 20]",1571529600
640,"[1570406400, '0.038879', '0.038997', '0.038256', '0.038900', '0.038563', '257598.00711243', 60]",1571529600
641,"[1570420800, '0.038880', '0.038983', '0.038625', '0.038983', '0.038843', '142807.02324230', 31]",1571529600
642,"[1570435200, '0.038928', '0.040674', '0.038928', '0.040422', '0.040144', '1960291.49035309', 293]",1571529600
643,"[1570449600, '0.040300', '0.041576', '0.040270', '0.041320', '0.041060', '3090019.31308004', 298]",1571529600
644,"[1570464000, '0.041277', '0.041990', '0.040974', '0.041120', '0.041450', '652350.95817476', 130]",1571529600
645,"[1570478400, '0.041177', '0.041751', '0.040827', '0.041681', '0.041361', '195365.24814496', 72]",1571529600
646,"[1570492800, '0.041681', '0.042225', '0.041236', '0.041452', '0.041524', '1037101.06723519', 123]",1571529600
647,"[1570507200, '0.041452', '0.041645', '0.041067', '0.041249', '0.041290', '135974.80048455', 46]",1571529600
648,"[1570521600, '0.041249', '0.041249', '0.040381', '0.040572', '0.040590', '469120.98371107', 104]",1571529600
649,"[1570536000, '0.040681', '0.041000', '0.040450', '0.040648', '0.040916', '663655.59342866', 100]",1571529600
650,"[1570550400, '0.040648', '0.041337', '0.040648', '0.041146', '0.041152', '490448.94549259', 55]",1571529600
651,"[1570564800, '0.041146', '0.041350', '0.040530', '0.041350', '0.040769', '622091.09397443', 54]",1571529600
652,"[1570579200, '0.041234', '0.041294', '0.040760', '0.040958', '0.041028', '349816.48604403', 48]",1571529600
653,"[1570593600, '0.040958', '0.042100', '0.040900', '0.042100', '0.041482', '316854.31317555', 47]",1571529600
654,"[1570608000, '0.042141', '0.043208', '0.041936', '0.043000', '0.042625', '1248314.71142887', 192]",1571529600
655,"[1570622400, '0.043000', '0.043563', '0.041924', '0.042252', '0.042662', '736403.92695972', 232]",1571529600
656,"[1570636800, '0.042252', '0.042992', '0.042219', '0.042407', '0.042410', '386257.45497657', 86]",1571529600
657,"[1570651200, '0.042407', '0.042741', '0.042269', '0.042741', '0.042534', '383361.05517566', 55]",1571529600
658,"[1570665600, '0.042741', '0.042741', '0.041650', '0.041795', '0.041934', '338030.90885595', 71]",1571529600
659,"[1570680000, '0.041795', '0.042033', '0.041635', '0.041782', '0.041888', '285990.44450583', 87]",1571529600
660,"[1570694400, '0.041596', '0.041596', '0.040758', '0.041160', '0.041173', '819807.07255891', 126]",1571529600
661,"[1570708800, '0.041160', '0.041400', '0.040858', '0.041260', '0.041284', '1046877.93331319', 70]",1571529600
662,"[1570723200, '0.041260', '0.041950', '0.041120', '0.041862', '0.041248', '308438.98514365', 55]",1571529600
663,"[1570737600, '0.041862', '0.042012', '0.041654', '0.041654', '0.041775', '17705.07327965', 13]",1571529600
664,"[1570752000, '0.041654', '0.041779', '0.041200', '0.041615', '0.041395', '71272.48976502', 41]",1571529600
665,"[1570766400, '0.041624', '0.042500', '0.040625', '0.040625', '0.041492', '887013.39315048', 185]",1571529600
666,"[1570780800, '0.040487', '0.041366', '0.040170', '0.040772', '0.040616', '371535.04411697', 90]",1571529600
667,"[1570795200, '0.040772', '0.041050', '0.040688', '0.041007', '0.040915', '132497.36361286', 37]",1571529600
668,"[1570809600, '0.041007', '0.041007', '0.040231', '0.040353', '0.040417', '268628.68516008', 54]",1571529600
669,"[1570824000, '0.040353', '0.040654', '0.040094', '0.040094', '0.040291', '254117.21916322', 32]",1571529600
670,"[1570838400, '0.040071', '0.040476', '0.040071', '0.040400', '0.040417', '378830.76187191', 35]",1571529600
671,"[1570852800, '0.040400', '0.040884', '0.040400', '0.040867', '0.040714', '149399.91051792', 31]",1571529600
672,"[1570867200, '0.040867', '0.040867', '0.040193', '0.040388', '0.040271', '661964.05604352', 200]",1571529600
673,"[1570881600, '0.040388', '0.040872', '0.040388', '0.040802', '0.040739', '124528.31124126', 41]",1571529600
674,"[1570896000, '0.040802', '0.040802', '0.040449', '0.040473', '0.040527', '71319.91565089', 30]",1571529600
675,"[1570910400, '0.040473', '0.040759', '0.040473', '0.040477', '0.040669', '50870.42008080', 16]",1571529600
676,"[1570924800, '0.040477', '0.040800', '0.040477', '0.040636', '0.040627', '106569.31287393', 21]",1571529600
677,"[1570939200, '0.040636', '0.040802', '0.040560', '0.040798', '0.040714', '334217.28991534', 30]",1571529600
678,"[1570953600, '0.040923', '0.041339', '0.040839', '0.041210', '0.041156', '254339.38386795', 47]",1571529600
679,"[1570968000, '0.041210', '0.041708', '0.041113', '0.041511', '0.041453', '151607.59018639', 51]",1571529600
680,"[1570982400, '0.041511', '0.041716', '0.041293', '0.041293', '0.041485', '77033.18867992', 37]",1571529600
681,"[1570996800, '0.041293', '0.041293', '0.040392', '0.041126', '0.040765', '363019.35246850', 92]",1571529600
682,"[1571011200, '0.040966', '0.041710', '0.040966', '0.041561', '0.041380', '155993.29037982', 34]",1571529600
683,"[1571025600, '0.041390', '0.041948', '0.041224', '0.041804', '0.041635', '260374.82501882', 57]",1571529600
684,"[1571040000, '0.041804', '0.041860', '0.041593', '0.041682', '0.041769', '102952.98138743', 35]",1571529600
685,"[1571054400, '0.041602', '0.041604', '0.041300', '0.041300', '0.041346', '616788.45814084', 64]",1571529600
686,"[1571068800, '0.041300', '0.041870', '0.040985', '0.041514', '0.041466', '963988.84592523', 146]",1571529600
687,"[1571083200, '0.041514', '0.041646', '0.041169', '0.041522', '0.041485', '311599.63199951', 59]",1571529600
688,"[1571097600, '0.041522', '0.041911', '0.041460', '0.041460', '0.041544', '308922.25650380', 40]",1571529600
689,"[1571112000, '0.041460', '0.041460', '0.041123', '0.041156', '0.041271', '212189.82341245', 48]",1571529600
690,"[1571126400, '0.041124', '0.041276', '0.040858', '0.041197', '0.041119', '160730.68436768', 37]",1571529600
691,"[1571140800, '0.041197', '0.041300', '0.040800', '0.041102', '0.041107', '744845.75585525', 83]",1571529600
692,"[1571155200, '0.041095', '0.041095', '0.039091', '0.039416', '0.040026', '1761945.97795513', 398]",1571529600
693,"[1571169600, '0.039416', '0.039661', '0.039149', '0.039661', '0.039216', '505923.91375631', 75]",1571529600
694,"[1571184000, '0.039623', '0.039738', '0.039330', '0.039543', '0.039536', '126385.30419108', 42]",1571529600
695,"[1571198400, '0.039543', '0.039595', '0.039160', '0.039170', '0.039242', '250808.77346896', 40]",1571529600
696,"[1571212800, '0.039110', '0.039231', '0.038439', '0.038551', '0.038859', '418520.72337608', 108]",1571529600
697,"[1571227200, '0.038551', '0.038551', '0.037667', '0.037960', '0.038054', '800463.73446853', 165]",1571529600
698,"[1571241600, '0.037771', '0.038286', '0.037761', '0.038147', '0.037882', '897220.75173923', 97]",1571529600
699,"[1571256000, '0.038147', '0.038593', '0.038147', '0.038593', '0.038392', '190738.34704852', 18]",1571529600
700,"[1571270400, '0.038593', '0.038593', '0.038150', '0.038150', '0.038219', '629599.02152817', 114]",1571529600
701,"[1571284800, '0.038150', '0.038415', '0.037925', '0.038140', '0.038093', '179789.82308046', 37]",1571529600
702,"[1571299200, '0.038140', '0.039300', '0.038140', '0.039222', '0.038999', '100721.35468088', 47]",1571529600
703,"[1571313600, '0.039222', '0.039477', '0.038840', '0.039458', '0.039173', '633506.11331009', 94]",1571529600
704,"[1571328000, '0.039458', '0.039458', '0.038992', '0.039210', '0.039216', '319687.18651029', 47]",1571529600
705,"[1571342400, '0.039210', '0.039344', '0.038930', '0.039226', '0.039069', '945885.88466272', 74]",1571529600
706,"[1571356800, '0.039226', '0.039477', '0.039024', '0.039024', '0.039321', '375407.16604461', 53]",1571529600
707,"[1571371200, '0.039027', '0.039163', '0.037876', '0.038191', '0.038507', '1010073.04598932', 123]",1571529600
708,"[1571385600, '0.038191', '0.038191', '0.037405', '0.037997', '0.037798', '572660.04249752', 125]",1571529600
709,"[1571400000, '0.037842', '0.038091', '0.037449', '0.037600', '0.037826', '239180.75767172', 65]",1571529600
710,"[1571414400, '0.037600', '0.038163', '0.037600', '0.038163', '0.037917', '376065.44763498', 51]",1571529600
711,"[1571428800, '0.038163', '0.038163', '0.037746', '0.038049', '0.037890', '530612.35829564', 58]",1571529600
712,"[1571443200, '0.038049', '0.038058', '0.037699', '0.038058', '0.037797', '71869.39889222', 22]",1571529600
713,"[1571457600, '0.038058', '0.038061', '0.037890', '0.037966', '0.037898', '127881.65641246', 14]",1571529600
714,"[1571472000, '0.037966', '0.038400', '0.037966', '0.038400', '0.038150', '3216361.84504809', 110]",1571529600
715,"[1571486400, '0.038370', '0.039527', '0.037968', '0.039127', '0.038718', '1605668.89695878', 165]",1571529600
716,"[1571500800, '0.038980', '0.039226', '0.038748', '0.039033', '0.039018', '140325.15355678', 30]",1571529600
717,"[1571515200, '0.039033', '0.039133', '0.038901', '0.039027', '0.038976', '158703.28080518', 13]",1571529600
718,"[1571529600, '0.039027', '0.039027', '0.038308', '0.038402', '0.038411', '399295.87575208', 47]",1571529600
719,"[1571544000, '0.038402', '0.038402', '0.038399', '0.038399', '0.038399', '1.12304850', 1]",1571529600
