,DASHUSD,last
557,"[1569211200, '89.189', '89.703', '88.034', '88.231', '88.767', '197.28812880', 94]",1571529600
558,"[1569225600, '88.231', '90.062', '88.231', '89.569', '89.357', '212.68924898', 54]",1571529600
559,"[1569240000, '89.179', '90.198', '88.002', '90.198', '89.290', '74.69579073', 47]",1571529600
560,"[1569254400, '90.198', '90.309', '88.690', '88.956', '89.146', '94.08700400', 49]",1571529600
561,"[1569268800, '88.956', '88.956', '86.675', '86.932', '87.862', '123.35811918', 69]",1571529600
562,"[1569283200, '86.781', '87.491', '86.522', '87.491', '87.453', '65.31463686', 17]",1571529600
563,"[1569297600, '87.491', '87.600', '87.191', '87.600', '87.327', '67.47961000', 10]",1571529600
564,"[1569312000, '87.600', '87.949', '87.208', '87.550', '87.685', '69.03307576', 27]",1571529600
565,"[1569326400, '87.550', '87.550', '83.191', '83.776', '84.390', '365.71680123', 114]",1571529600
566,"[1569340800, '83.776', '86.660', '69.690', '71.163', '75.782', '786.07231981', 547]",1571529600
567,"[1569355200, '75.249', '80.687', '68.170', '72.002', '73.014', '886.01766608', 437]",1571529600
568,"[1569369600, '72.002', '77.275', '72.002', '73.478', '74.697', '430.22788110', 211]",1571529600
569,"[1569384000, '73.478', '74.452', '71.562', '71.564', '73.089', '154.66603640', 86]",1571529600
570,"[1569398400, '71.279', '71.733', '69.230', '69.877', '70.934', '282.47737370', 148]",1571529600
571,"[1569412800, '69.877', '71.863', '69.749', '70.145', '71.204', '911.64513625', 257]",1571529600
572,"[1569427200, '70.145', '71.780', '70.000', '71.379', '71.205', '172.95853758', 59]",1571529600
573,"[1569441600, '71.379', '74.478', '71.379', '73.650', '72.991', '704.30094926', 84]",1571529600
574,"[1569456000, '73.650', '73.650', '71.815', '71.993', '72.411', '495.05207096', 82]",1571529600
575,"[1569470400, '71.993', '72.977', '71.817', '72.091', '72.540', '26.73094048', 23]",1571529600
576,"[1569484800, '72.091', '103.880', '71.500', '72.700', '76.097', '1149.74114049', 188]",1571529600
577,"[1569499200, '72.700', '73.113', '66.000', '67.312', '69.802', '874.96734125', 225]",1571529600
578,"[1569513600, '67.074', '69.049', '66.000', '68.648', '67.816', '1076.92700223', 180]",1571529600
579,"[1569528000, '69.189', '69.636', '68.420', '69.636', '69.189', '199.77087461', 43]",1571529600
580,"[1569542400, '69.636', '69.636', '67.504', '68.677', '67.678', '48.00428790', 27]",1571529600
581,"[1569556800, '68.422', '68.677', '67.785', '68.312', '67.975', '73.23585313', 30]",1571529600
582,"[1569571200, '68.312', '68.797', '67.267', '67.267', '68.460', '119.96916531', 33]",1571529600
583,"[1569585600, '67.267', '68.758', '67.267', '67.319', '68.010', '234.28131340', 87]",1571529600
584,"[1569600000, '68.339', '70.000', '68.339', '69.675', '69.909', '750.69634047', 179]",1571529600
585,"[1569614400, '69.675', '72.479', '69.300', '71.633', '70.324', '472.19587811', 116]",1571529600
586,"[1569628800, '71.633', '71.633', '71.143', '71.338', '71.210', '0.20012181', 4]",1571529600
587,"[1569643200, '71.338', '71.626', '71.001', '71.626', '71.276', '80.90481848', 31]",1571529600
588,"[1569657600, '71.731', '72.218', '71.285', '71.475', '71.514', '203.77694259', 72]",1571529600
589,"[1569672000, '71.475', '71.475', '70.234', '70.338', '70.765', '198.23732505', 42]",1571529600
590,"[1569686400, '70.563', '71.432', '70.563', '71.365', '71.089', '156.73306223', 51]",1571529600
591,"[1569700800, '71.365', '72.677', '70.788', '71.850', '71.406', '147.31630302', 56]",1571529600
592,"[1569715200, '71.145', '71.503', '70.511', '70.511', '70.996', '30.92313483', 26]",1571529600
593,"[1569729600, '70.674', '70.674', '69.269', '69.269', '70.010', '28.65692509', 20]",1571529600
594,"[1569744000, '69.269', '69.290', '69.002', '69.002', '69.225', '60.58857319', 14]",1571529600
595,"[1569758400, '69.002', '69.002', '67.830', '68.098', '68.442', '61.68241442', 45]",1571529600
596,"[1569772800, '68.231', '69.257', '67.706', '67.706', '68.322', '269.59170050', 68]",1571529600
597,"[1569787200, '67.706', '69.179', '67.591', '69.000', '68.885', '74.71030966', 73]",1571529600
598,"[1569801600, '69.000', '69.167', '68.679', '68.850', '68.825', '102.42363096', 16]",1571529600
599,"[1569816000, '68.850', '68.850', '66.619', '66.704', '66.932', '1185.94295454', 217]",1571529600
600,"[1569830400, '66.704', '69.456', '66.704', '69.223', '68.136', '360.39010357', 148]",1571529600
601,"[1569844800, '69.223', '71.744', '69.187', '71.536', '70.284', '105.19238481', 40]",1571529600
602,"[1569859200, '71.600', '71.600', '70.225', '70.500', '70.780', '271.54697812', 87]",1571529600
603,"[1569873600, '70.000', '70.590', '69.390', '70.590', '69.956', '32.55446213', 14]",1571529600
604,"[1569888000, '71.000', '72.543', '70.462', '72.000', '71.560', '392.04735699', 144]",1571529600
605,"[1569902400, '72.000', '72.359', '70.930', '71.313', '71.167', '41.15961958', 23]",1571529600
606,"[1569916800, '71.313', '71.315', '70.376', '71.066', '71.256', '74.64720410', 23]",1571529600
607,"[1569931200, '71.066', '71.814', '70.925', '71.049', '71.004', '24.33641758', 16]",1571529600
608,"[1569945600, '71.049', '71.049', '69.396', '69.617', '70.277', '317.02902315', 61]",1571529600
609,"[1569960000, '69.617', '70.957', '69.617', '69.951', '70.308', '307.07495923', 39]",1571529600
610,"[1569974400, '70.408', '70.409', '69.693', '70.080', '70.129', '9.05800000', 11]",1571529600
611,"[1569988800, '70.080', '70.080', '69.285', '69.285', '69.508', '3.18679365', 6]",1571529600
612,"[1570003200, '69.285', '70.230', '69.285', '70.230', '70.161', '2.24173225', 6]",1571529600
613,"[1570017600, '70.230', '70.230', '69.434', '69.959', '69.719', '21.22223187', 9]",1571529600
614,"[1570032000, '69.958', '70.383', '69.502', '70.333', '69.955', '63.96875618', 39]",1571529600
615,"[1570046400, '70.333', '70.717', '69.450', '70.717', '70.280', '140.31561598', 66]",1571529600
616,"[1570060800, '70.760', '70.765', '70.176', '70.300', '70.535', '214.02444499', 66]",1571529600
617,"[1570075200, '70.500', '70.700', '70.016', '70.016', '70.630', '43.32815833', 14]",1571529600
618,"[1570089600, '70.016', '70.016', '69.111', '69.186', '69.290', '233.73214210', 46]",1571529600
619,"[1570104000, '69.186', '69.514', '67.955', '68.380', '68.202', '619.05418650', 199]",1571529600
620,"[1570118400, '68.380', '69.414', '68.131', '68.135', '68.865', '55.50807696', 29]",1571529600
621,"[1570132800, '68.730', '69.790', '68.502', '69.639', '69.174', '329.43377056', 106]",1571529600
622,"[1570147200, '69.639', '69.639', '68.416', '69.081', '69.120', '143.42739116', 33]",1571529600
623,"[1570161600, '69.081', '69.152', '68.011', '68.899', '68.717', '438.63775818', 51]",1571529600
624,"[1570176000, '68.899', '69.128', '68.445', '69.128', '69.121', '14.53896951', 3]",1571529600
625,"[1570190400, '69.128', '69.800', '69.039', '69.800', '69.403', '744.00934592', 50]",1571529600
626,"[1570204800, '69.800', '70.441', '69.800', '69.922', '70.173', '136.84079999', 23]",1571529600
627,"[1570219200, '69.922', '70.114', '69.650', '69.826', '69.815', '29.60239067', 22]",1571529600
628,"[1570233600, '69.826', '69.826', '69.500', '69.620', '69.578', '108.80656000', 13]",1571529600
629,"[1570248000, '69.778', '69.778', '69.452', '69.626', '69.648', '0.21786902', 3]",1571529600
630,"[1570262400, '69.626', '69.626', '69.266', '69.400', '69.349', '25.97931070', 11]",1571529600
631,"[1570276800, '69.400', '69.400', '68.490', '68.490', '68.690', '98.00002998', 14]",1571529600
632,"[1570291200, '68.490', '69.317', '68.490', '69.317', '68.885', '75.19476862', 17]",1571529600
633,"[1570305600, '69.317', '69.795', '69.317', '69.795', '69.530', '2.35345744', 8]",1571529600
634,"[1570320000, '69.795', '69.795', '69.304', '69.304', '69.479', '138.08498320', 13]",1571529600
635,"[1570334400, '69.304', '70.293', '69.304', '69.678', '70.218', '38.43486802', 9]",1571529600
636,"[1570348800, '69.678', '70.650', '69.442', '70.650', '69.852', '131.52926924', 33]",1571529600
637,"[1570363200, '70.650', '71.034', '68.937', '70.577', '70.025', '1190.20121953', 230]",1571529600
638,"[1570377600, '70.577', '70.577', '68.002', '68.600', '68.643', '267.18953618', 73]",1571529600
639,"[1570392000, '68.600', '69.099', '68.600', '69.099', '68.860', '2.91181522', 6]",1571529600
640,"[1570406400, '69.099', '69.371', '68.574', '68.611', '68.807', '114.06045355', 29]",1571529600
641,"[1570420800, '68.611', '69.214', '68.500', '68.943', '68.770', '76.24680085', 20]",1571529600
642,"[1570435200, '68.943', '70.204', '68.943', '69.953', '69.875', '23.66094440', 24]",1571529600
643,"[1570449600, '69.953', '71.532', '69.953', '71.532', '71.290', '103.92494851', 39]",1571529600
644,"[1570464000, '71.490', '72.000', '71.197', '71.300', '71.625', '213.74299123', 67]",1571529600
645,"[1570478400, '71.300', '71.480', '70.705', '71.000', '71.108', '97.55645220', 25]",1571529600
646,"[1570492800, '71.000', '72.021', '70.835', '72.021', '71.287', '252.60587635', 55]",1571529600
647,"[1570507200, '71.878', '73.998', '71.878', '73.417', '72.923', '2165.22616728', 473]",1571529600
648,"[1570521600, '73.417', '73.417', '72.000', '72.620', '72.993', '969.14935648', 189]",1571529600
649,"[1570536000, '72.620', '73.736', '72.010', '72.182', '72.711', '398.37095203', 194]",1571529600
650,"[1570550400, '72.032', '72.133', '70.306', '70.654', '70.931', '556.19591145', 188]",1571529600
651,"[1570564800, '70.415', '71.275', '70.273', '70.323', '70.721', '378.17106873', 186]",1571529600
652,"[1570579200, '70.323', '70.962', '70.323', '70.722', '70.678', '244.50624596', 62]",1571529600
653,"[1570593600, '70.722', '70.722', '70.378', '70.536', '70.500', '132.77689001', 25]",1571529600
654,"[1570608000, '70.536', '71.045', '70.536', '71.045', '70.996', '5.50967548', 5]",1571529600
655,"[1570622400, '71.045', '74.013', '71.045', '73.343', '73.104', '1087.70619210', 269]",1571529600
656,"[1570636800, '73.343', '73.732', '72.873', '73.516', '73.219', '388.01639050', 81]",1571529600
657,"[1570651200, '73.953', '74.970', '73.250', '74.000', '73.604', '515.20424358', 177]",1571529600
658,"[1570665600, '74.000', '74.589', '73.002', '73.201', '73.838', '166.03512712', 99]",1571529600
659,"[1570680000, '73.201', '73.632', '73.000', '73.495', '73.238', '739.09331131', 214]",1571529600
660,"[1570694400, '73.495', '73.495', '71.494', '71.797', '72.406', '320.61317032', 137]",1571529600
661,"[1570708800, '71.797', '72.012', '70.838', '71.790', '71.443', '450.00752011', 158]",1571529600
662,"[1570723200, '71.790', '72.469', '71.413', '71.922', '71.787', '1154.45678038', 186]",1571529600
663,"[1570737600, '71.922', '72.933', '71.922', '72.595', '72.441', '324.19617124', 66]",1571529600
664,"[1570752000, '72.595', '72.728', '72.063', '72.210', '72.456', '606.62660498', 80]",1571529600
665,"[1570766400, '72.210', '73.907', '70.500', '70.585', '72.091', '466.08950708', 141]",1571529600
666,"[1570780800, '70.585', '72.082', '70.000', '71.358', '70.827', '116.27028378', 82]",1571529600
667,"[1570795200, '71.358', '71.723', '70.856', '71.723', '71.222', '104.90818707', 41]",1571529600
668,"[1570809600, '71.723', '71.723', '70.116', '70.285', '70.475', '527.55855609', 146]",1571529600
669,"[1570824000, '70.285', '70.376', '69.524', '69.586', '70.230', '211.92449085', 49]",1571529600
670,"[1570838400, '69.586', '70.250', '69.586', '70.250', '69.974', '268.21931471', 60]",1571529600
671,"[1570852800, '70.250', '70.250', '70.069', '70.069', '70.086', '109.16372632', 21]",1571529600
672,"[1570867200, '70.069', '70.156', '69.933', '69.933', '69.986', '1.96577630', 5]",1571529600
673,"[1570881600, '69.933', '73.274', '69.933', '72.090', '71.529', '558.18671157', 185]",1571529600
674,"[1570896000, '72.000', '72.000', '71.182', '71.182', '71.536', '73.11091881', 23]",1571529600
675,"[1570910400, '71.186', '71.343', '70.648', '70.648', '71.073', '771.37608524', 169]",1571529600
676,"[1570924800, '70.648', '71.623', '70.419', '71.315', '71.070', '278.76976345', 105]",1571529600
677,"[1570939200, '71.317', '71.330', '71.000', '71.000', '71.298', '269.12112602', 35]",1571529600
678,"[1570953600, '71.000', '71.514', '70.822', '71.031', '71.072', '6.97048951', 10]",1571529600
679,"[1570968000, '71.031', '71.580', '71.031', '71.580', '71.361', '20.45774385', 7]",1571529600
680,"[1570982400, '71.580', '71.770', '71.342', '71.485', '71.493', '582.14910185', 92]",1571529600
681,"[1570996800, '71.487', '71.487', '70.017', '70.292', '70.350', '810.90777479', 199]",1571529600
682,"[1571011200, '70.292', '71.200', '70.150', '70.759', '70.789', '603.23093453', 147]",1571529600
683,"[1571025600, '70.759', '71.264', '70.505', '70.505', '70.973', '752.05192136', 127]",1571529600
684,"[1571040000, '70.505', '71.113', '70.505', '70.505', '70.955', '97.15630769', 40]",1571529600
685,"[1571054400, '70.505', '70.767', '70.505', '70.545', '70.715', '20.11269779', 10]",1571529600
686,"[1571068800, '70.303', '71.088', '70.200', '70.890', '70.789', '575.46581978', 118]",1571529600
687,"[1571083200, '70.890', '71.083', '70.215', '71.083', '70.941', '96.92640850', 31]",1571529600
688,"[1571097600, '71.083', '73.000', '70.758', '71.380', '71.485', '1235.36295174', 257]",1571529600
689,"[1571112000, '71.380', '72.145', '71.018', '71.991', '71.463', '1147.85175151', 229]",1571529600
690,"[1571126400, '71.991', '72.886', '71.111', '72.886', '72.379', '476.04656502', 48]",1571529600
691,"[1571140800, '72.886', '73.347', '72.179', '72.648', '72.683', '410.78367948', 77]",1571529600
692,"[1571155200, '72.476', '72.476', '70.922', '71.293', '71.620', '147.73520411', 53]",1571529600
693,"[1571169600, '71.293', '71.589', '70.822', '71.225', '71.263', '117.99519706', 34]",1571529600
694,"[1571184000, '71.299', '71.438', '70.496', '70.957', '70.813', '292.37176981', 76]",1571529600
695,"[1571198400, '70.957', '71.532', '70.547', '70.547', '71.115', '496.92961012', 64]",1571529600
696,"[1571212800, '70.547', '70.689', '70.482', '70.496', '70.552', '15.61650000', 10]",1571529600
697,"[1571227200, '70.496', '70.496', '67.730', '68.144', '68.907', '264.19694597', 105]",1571529600
698,"[1571241600, '68.144', '68.389', '66.772', '67.530', '67.723', '639.66337247', 136]",1571529600
699,"[1571256000, '67.596', '68.252', '66.968', '68.202', '67.576', '132.90838285', 59]",1571529600
700,"[1571270400, '68.202', '68.202', '67.299', '67.410', '67.437', '115.41119736', 41]",1571529600
701,"[1571284800, '67.410', '67.674', '67.409', '67.409', '67.558', '77.50101658', 23]",1571529600
702,"[1571299200, '67.409', '69.089', '67.409', '68.800', '68.403', '66.01004821', 21]",1571529600
703,"[1571313600, '68.800', '69.529', '68.800', '69.529', '68.876', '51.43243698', 21]",1571529600
704,"[1571328000, '69.529', '70.117', '69.251', '69.251', '69.772', '786.14407900', 137]",1571529600
705,"[1571342400, '69.251', '69.251', '68.383', '68.775', '68.689', '119.34733891', 44]",1571529600
706,"[1571356800, '68.775', '68.950', '68.564', '68.714', '68.879', '52.25024028', 19]",1571529600
707,"[1571371200, '68.714', '68.714', '67.355', '67.501', '67.604', '55.88809760', 41]",1571529600
708,"[1571385600, '67.371', '67.744', '67.128', '67.744', '67.181', '786.34078578', 126]",1571529600
709,"[1571400000, '67.744', '68.366', '67.620', '67.860', '67.861', '13.75611796', 20]",1571529600
710,"[1571414400, '67.860', '68.415', '67.860', '68.319', '68.331', '68.64944143', 23]",1571529600
711,"[1571428800, '68.319', '68.938', '67.646', '67.646', '68.336', '1007.30654897', 126]",1571529600
712,"[1571443200, '67.646', '68.081', '67.646', '68.036', '67.787', '47.13191777', 19]",1571529600
713,"[1571457600, '68.036', '68.036', '67.500', '67.500', '67.630', '115.57371163', 15]",1571529600
714,"[1571472000, '67.500', '68.300', '67.500', '67.773', '68.095', '10.88290000', 8]",1571529600
715,"[1571486400, '67.773', '68.706', '67.500', '67.934', '67.624', '880.35737833', 67]",1571529600
716,"[1571500800, '67.934', '67.934', '67.475', '67.475', '67.572', '3.03045000', 3]",1571529600
717,"[1571515200, '67.475', '67.475', '67.098', '67.224', '67.255', '7.01047284', 8]",1571529600
718,"[1571529600, '67.224', '67.395', '67.031', '67.031', '67.124', '20.32613860', 13]",1571529600
719,"[1571544000, '67.031', '67.031', '67.031', '67.031', '0.000', '0.00000000', 0]",1571529600
