,XXMRZUSD,last
555,"[1569182400, '72.01', '73.20', '72.01', '72.95', '72.87', '437.21910265', 53]",1571529600
556,"[1569196800, '72.95', '72.95', '71.80', '72.36', '72.01', '231.46528452', 37]",1571529600
557,"[1569211200, '72.36', '72.36', '70.83', '71.12', '71.07', '57.75915505', 35]",1571529600
558,"[1569225600, '71.12', '71.25', '70.63', '70.96', '70.98', '88.80564666', 38]",1571529600
559,"[1569240000, '70.96', '71.27', '69.37', '70.49', '70.05', '498.68931791', 127]",1571529600
560,"[1569254400, '70.34', '70.55', '69.78', '70.43', '70.24', '243.43745930', 60]",1571529600
561,"[1569268800, '70.43', '70.45', '68.15', '68.75', '69.26', '1925.28672393', 243]",1571529600
562,"[1569283200, '68.75', '70.08', '68.16', '69.00', '69.55', '191.36859809', 74]",1571529600
563,"[1569297600, '68.63', '70.01', '68.38', '68.54', '68.77', '91.63088074', 49]",1571529600
564,"[1569312000, '68.54', '68.79', '67.75', '68.16', '68.25', '59.60744346', 43]",1571529600
565,"[1569326400, '68.16', '68.53', '65.59', '66.57', '66.69', '1352.89941082', 249]",1571529600
566,"[1569340800, '66.57', '66.74', '57.85', '59.00', '60.10', '6543.46709212', 918]",1571529600
567,"[1569355200, '58.97', '60.61', '56.80', '59.08', '59.19', '3130.79914375', 358]",1571529600
568,"[1569369600, '59.08', '61.73', '59.08', '61.46', '60.53', '673.88589597', 298]",1571529600
569,"[1569384000, '61.46', '61.46', '57.75', '58.71', '59.54', '1192.62530861', 289]",1571529600
570,"[1569398400, '58.69', '58.85', '57.64', '58.36', '58.43', '744.54088350', 150]",1571529600
571,"[1569412800, '58.36', '59.50', '57.81', '58.59', '58.56', '600.28451231', 109]",1571529600
572,"[1569427200, '58.59', '59.30', '58.23', '59.08', '58.65', '393.51317999', 86]",1571529600
573,"[1569441600, '59.08', '60.65', '58.47', '59.64', '59.94', '410.82376956', 95]",1571529600
574,"[1569456000, '59.64', '59.64', '57.88', '58.05', '58.72', '72.03036829', 28]",1571529600
575,"[1569470400, '58.05', '58.12', '57.73', '58.00', '57.87', '206.82422049', 33]",1571529600
576,"[1569484800, '58.01', '59.92', '58.01', '58.38', '58.73', '778.02540587', 233]",1571529600
577,"[1569499200, '58.38', '59.76', '55.87', '55.87', '57.06', '4632.54098615', 471]",1571529600
578,"[1569513600, '55.81', '57.53', '54.39', '57.53', '55.66', '1391.98555006', 354]",1571529600
579,"[1569528000, '57.44', '58.00', '56.95', '57.37', '57.36', '179.21095324', 65]",1571529600
580,"[1569542400, '57.37', '58.99', '55.89', '56.46', '57.01', '4986.52445059', 678]",1571529600
581,"[1569556800, '56.30', '58.12', '56.19', '57.50', '57.06', '4023.82411127', 493]",1571529600
582,"[1569571200, '57.50', '58.02', '56.34', '56.69', '56.94', '786.52530148', 71]",1571529600
583,"[1569585600, '56.34', '57.03', '55.26', '55.94', '55.94', '106.85093181', 59]",1571529600
584,"[1569600000, '55.94', '56.80', '55.94', '56.69', '56.32', '1176.23158165', 61]",1571529600
585,"[1569614400, '56.56', '58.25', '56.34', '57.42', '57.45', '335.41104213', 68]",1571529600
586,"[1569628800, '57.42', '57.72', '57.42', '57.56', '57.54', '40.65025777', 21]",1571529600
587,"[1569643200, '57.56', '57.89', '57.37', '57.89', '57.78', '12.52829774', 12]",1571529600
588,"[1569657600, '57.89', '58.11', '57.17', '57.17', '57.32', '398.63229570', 33]",1571529600
589,"[1569672000, '57.17', '57.22', '56.32', '56.46', '56.72', '251.65622751', 53]",1571529600
590,"[1569686400, '56.46', '57.59', '56.46', '57.45', '57.22', '143.47887103', 44]",1571529600
591,"[1569700800, '57.55', '58.54', '57.22', '57.72', '57.82', '699.87673254', 137]",1571529600
592,"[1569715200, '57.72', '57.87', '57.04', '57.04', '57.33', '84.32212860', 29]",1571529600
593,"[1569729600, '57.04', '57.23', '56.21', '56.33', '56.72', '76.31539181', 44]",1571529600
594,"[1569744000, '56.25', '56.55', '55.73', '56.00', '56.15', '54.73018376', 42]",1571529600
595,"[1569758400, '56.00', '56.00', '54.64', '54.64', '54.98', '290.85743716', 65]",1571529600
596,"[1569772800, '54.64', '55.78', '54.64', '55.02', '55.17', '943.34118798', 80]",1571529600
597,"[1569787200, '55.02', '56.24', '55.02', '56.05', '55.57', '152.11984795', 41]",1571529600
598,"[1569801600, '56.05', '56.22', '55.82', '56.06', '56.08', '85.27629998', 18]",1571529600
599,"[1569816000, '56.06', '56.06', '53.34', '53.96', '54.46', '306.69990585', 83]",1571529600
600,"[1569830400, '53.96', '56.11', '53.96', '55.75', '55.90', '2473.87111065', 230]",1571529600
601,"[1569844800, '55.75', '57.22', '55.36', '57.07', '56.50', '589.71553054', 155]",1571529600
602,"[1569859200, '57.28', '57.51', '56.25', '56.73', '56.64', '2079.20711407', 236]",1571529600
603,"[1569873600, '56.73', '56.97', '55.96', '56.85', '56.16', '563.09467621', 93]",1571529600
604,"[1569888000, '56.95', '58.15', '56.16', '57.36', '57.26', '442.63778532', 70]",1571529600
605,"[1569902400, '57.36', '58.00', '57.25', '57.82', '57.66', '269.54990315', 55]",1571529600
606,"[1569916800, '57.64', '58.05', '56.83', '57.49', '57.47', '703.80380107', 78]",1571529600
607,"[1569931200, '57.49', '58.03', '57.14', '57.26', '57.56', '81.81607225', 25]",1571529600
608,"[1569945600, '57.69', '58.15', '56.31', '56.54', '57.46', '703.76717234', 99]",1571529600
609,"[1569960000, '56.54', '56.57', '55.72', '56.10', '56.14', '164.51754882', 40]",1571529600
610,"[1569974400, '56.10', '56.10', '55.50', '55.61', '55.59', '92.39000000', 23]",1571529600
611,"[1569988800, '55.61', '55.61', '54.57', '55.07', '54.91', '72.85074302', 51]",1571529600
612,"[1570003200, '54.70', '56.15', '54.70', '56.13', '55.51', '86.03254096', 45]",1571529600
613,"[1570017600, '55.99', '56.49', '55.69', '55.95', '56.18', '232.08764212', 50]",1571529600
614,"[1570032000, '55.92', '56.38', '55.33', '56.28', '55.89', '162.93871158', 59]",1571529600
615,"[1570046400, '56.28', '56.40', '54.76', '56.00', '55.44', '362.67743577', 84]",1571529600
616,"[1570060800, '56.00', '56.02', '55.86', '55.92', '55.91', '152.12637693', 36]",1571529600
617,"[1570075200, '55.92', '56.48', '55.92', '56.04', '56.23', '128.15996979', 23]",1571529600
618,"[1570089600, '56.04', '56.10', '55.12', '55.24', '55.44', '53.27940740', 36]",1571529600
619,"[1570104000, '55.24', '55.51', '54.10', '54.80', '54.50', '508.42312730', 140]",1571529600
620,"[1570118400, '54.80', '55.69', '54.80', '55.55', '55.48', '95.47038316', 56]",1571529600
621,"[1570132800, '55.55', '57.34', '55.20', '56.31', '56.51', '1329.92427886', 233]",1571529600
622,"[1570147200, '56.31', '57.22', '55.59', '55.59', '56.75', '435.83751500', 71]",1571529600
623,"[1570161600, '55.59', '55.59', '54.11', '55.42', '54.77', '448.50445280', 105]",1571529600
624,"[1570176000, '55.42', '55.46', '55.27', '55.46', '55.33', '63.25967025', 20]",1571529600
625,"[1570190400, '55.46', '57.46', '55.46', '57.31', '56.65', '274.57678077', 39]",1571529600
626,"[1570204800, '57.31', '57.88', '56.85', '57.54', '57.57', '161.17525556', 34]",1571529600
627,"[1570219200, '57.54', '57.71', '57.22', '57.30', '57.39', '602.47310011', 133]",1571529600
628,"[1570233600, '57.30', '57.64', '55.37', '56.44', '56.66', '410.76965994', 71]",1571529600
629,"[1570248000, '56.44', '56.83', '56.10', '56.68', '56.50', '192.43574230', 26]",1571529600
630,"[1570262400, '56.68', '56.68', '55.72', '55.72', '55.95', '59.46427047', 12]",1571529600
631,"[1570276800, '55.72', '56.50', '55.62', '56.50', '55.84', '108.32440935', 28]",1571529600
632,"[1570291200, '56.50', '56.50', '56.27', '56.27', '56.27', '10.00000000', 1]",1571529600
633,"[1570305600, '56.27', '56.62', '56.24', '56.62', '56.57', '40.45468396', 16]",1571529600
634,"[1570320000, '56.62', '56.62', '56.60', '56.60', '56.60', '2.09567110', 1]",1571529600
635,"[1570334400, '56.60', '56.60', '55.73', '55.99', '55.91', '40.43385360', 11]",1571529600
636,"[1570348800, '55.99', '56.03', '55.44', '55.95', '55.51', '254.92957094', 41]",1571529600
637,"[1570363200, '55.95', '56.16', '55.40', '56.05', '55.92', '77.31379458', 39]",1571529600
638,"[1570377600, '56.05', '56.05', '54.42', '54.75', '54.76', '244.07226252', 84]",1571529600
639,"[1570392000, '54.78', '55.05', '54.40', '54.40', '54.57', '44.29380054', 19]",1571529600
640,"[1570406400, '54.40', '55.15', '54.31', '55.15', '54.54', '264.73005714', 34]",1571529600
641,"[1570420800, '55.15', '55.22', '54.70', '55.20', '54.94', '64.91183239', 18]",1571529600
642,"[1570435200, '55.20', '56.02', '55.05', '55.96', '55.26', '126.39079417', 29]",1571529600
643,"[1570449600, '55.96', '57.14', '55.96', '56.56', '56.90', '665.23569865', 100]",1571529600
644,"[1570464000, '56.56', '57.22', '56.55', '56.77', '57.00', '256.58218683', 83]",1571529600
645,"[1570478400, '56.77', '56.77', '56.09', '56.26', '56.24', '146.42575143', 57]",1571529600
646,"[1570492800, '56.26', '57.10', '56.10', '56.57', '56.87', '430.99461611', 54]",1571529600
647,"[1570507200, '56.57', '56.62', '56.23', '56.23', '56.38', '73.37790293', 17]",1571529600
648,"[1570521600, '56.23', '56.31', '55.97', '56.21', '56.09', '14.74119653', 9]",1571529600
649,"[1570536000, '56.21', '56.27', '55.16', '55.16', '55.74', '104.54065863', 59]",1571529600
650,"[1570550400, '55.16', '55.58', '55.16', '55.40', '55.31', '47.32099097', 33]",1571529600
651,"[1570564800, '55.40', '55.58', '55.15', '55.52', '55.48', '431.79684805', 81]",1571529600
652,"[1570579200, '55.52', '55.58', '55.22', '55.22', '55.43', '270.11086567', 51]",1571529600
653,"[1570593600, '55.22', '55.57', '54.94', '55.51', '55.27', '85.28031328', 44]",1571529600
654,"[1570608000, '55.51', '56.14', '55.44', '55.63', '55.93', '157.34808702', 30]",1571529600
655,"[1570622400, '55.63', '56.98', '55.27', '56.40', '56.54', '640.13936782', 151]",1571529600
656,"[1570636800, '56.40', '57.50', '56.40', '57.35', '57.31', '246.30357148', 56]",1571529600
657,"[1570651200, '57.35', '57.45', '56.96', '57.41', '57.07', '694.25834115', 99]",1571529600
658,"[1570665600, '57.41', '57.46', '57.01', '57.25', '57.34', '91.65597343', 25]",1571529600
659,"[1570680000, '57.25', '57.38', '56.80', '56.80', '57.31', '1204.02403416', 96]",1571529600
660,"[1570694400, '56.80', '56.80', '55.25', '55.46', '55.68', '132.06850722', 78]",1571529600
661,"[1570708800, '55.46', '56.50', '55.46', '56.05', '56.32', '426.37718424', 56]",1571529600
662,"[1570723200, '56.05', '56.13', '55.64', '55.71', '55.91', '103.72874353', 37]",1571529600
663,"[1570737600, '55.71', '55.94', '55.53', '55.80', '55.71', '88.25714379', 41]",1571529600
664,"[1570752000, '55.80', '55.80', '55.17', '55.69', '55.25', '226.25423185', 31]",1571529600
665,"[1570766400, '55.69', '56.91', '54.71', '54.91', '56.05', '447.61828657', 155]",1571529600
666,"[1570780800, '54.91', '55.17', '54.46', '54.78', '54.83', '26.97850931', 20]",1571529600
667,"[1570795200, '54.78', '55.58', '54.78', '55.58', '55.45', '35.00268210', 22]",1571529600
668,"[1570809600, '55.58', '55.58', '54.69', '54.78', '55.00', '34.53143691', 16]",1571529600
669,"[1570824000, '54.78', '54.78', '54.00', '54.00', '54.52', '513.17345980', 74]",1571529600
670,"[1570838400, '54.00', '54.85', '54.00', '54.55', '54.05', '283.31305950', 28]",1571529600
671,"[1570852800, '54.55', '54.97', '54.49', '54.49', '54.72', '86.66128581', 34]",1571529600
672,"[1570867200, '54.49', '54.49', '53.57', '54.00', '53.81', '171.33025492', 44]",1571529600
673,"[1570881600, '54.00', '54.75', '53.58', '54.75', '54.20', '80.11267320', 36]",1571529600
674,"[1570896000, '54.78', '54.78', '53.84', '53.85', '54.06', '22.51753141', 10]",1571529600
675,"[1570910400, '53.85', '54.18', '53.75', '53.75', '53.87', '44.66715014', 13]",1571529600
676,"[1570924800, '53.75', '53.92', '53.61', '53.91', '53.76', '7.62692948', 3]",1571529600
677,"[1570939200, '53.91', '53.91', '52.95', '53.21', '53.12', '299.42677662', 47]",1571529600
678,"[1570953600, '53.21', '53.54', '53.14', '53.33', '53.45', '80.91600000', 21]",1571529600
679,"[1570968000, '53.33', '54.01', '53.33', '53.95', '53.81', '513.15816398', 55]",1571529600
680,"[1570982400, '53.95', '54.07', '53.77', '53.77', '53.93', '126.75248212', 31]",1571529600
681,"[1570996800, '53.77', '53.77', '52.28', '53.28', '52.62', '782.88394064', 90]",1571529600
682,"[1571011200, '53.28', '53.28', '52.72', '52.94', '52.83', '481.11334938', 34]",1571529600
683,"[1571025600, '52.94', '53.39', '52.94', '53.39', '53.18', '5.59539800', 4]",1571529600
684,"[1571040000, '53.39', '53.55', '53.11', '53.55', '53.30', '25.90140845', 12]",1571529600
685,"[1571054400, '53.55', '53.55', '52.51', '52.73', '52.69', '73.63600682', 18]",1571529600
686,"[1571068800, '52.73', '53.31', '52.73', '53.17', '52.90', '107.85324594', 27]",1571529600
687,"[1571083200, '53.17', '53.20', '52.44', '52.95', '52.81', '351.64159168', 102]",1571529600
688,"[1571097600, '52.95', '53.34', '52.89', '52.89', '53.08', '50.46571216', 14]",1571529600
689,"[1571112000, '52.89', '53.18', '52.85', '53.01', '53.06', '52.85434959', 16]",1571529600
690,"[1571126400, '52.94', '53.20', '52.70', '53.09', '52.77', '451.10334947', 47]",1571529600
691,"[1571140800, '53.09', '53.90', '53.09', '53.71', '53.64', '773.67513003', 127]",1571529600
692,"[1571155200, '53.71', '53.73', '51.86', '52.08', '52.50', '769.84756196', 144]",1571529600
693,"[1571169600, '52.08', '52.08', '51.75', '52.08', '51.82', '84.42336757', 18]",1571529600
694,"[1571184000, '52.08', '53.46', '51.79', '52.55', '52.76', '945.19064045', 142]",1571529600
695,"[1571198400, '52.55', '53.77', '52.55', '53.22', '53.07', '2514.96575028', 156]",1571529600
696,"[1571212800, '53.22', '54.24', '53.08', '53.29', '53.62', '321.88627651', 56]",1571529600
697,"[1571227200, '53.29', '53.48', '51.76', '53.48', '52.54', '1130.54120475', 100]",1571529600
698,"[1571241600, '53.12', '55.00', '53.12', '54.12', '54.44', '982.51183663', 178]",1571529600
699,"[1571256000, '54.12', '55.00', '53.88', '54.85', '54.33', '1148.98363938', 162]",1571529600
700,"[1571270400, '54.85', '57.00', '54.39', '57.00', '55.98', '6687.29890782', 384]",1571529600
701,"[1571284800, '57.00', '57.56', '56.46', '56.88', '57.17', '799.86662510', 130]",1571529600
702,"[1571299200, '56.88', '59.90', '56.88', '59.79', '58.16', '1596.68824132', 218]",1571529600
703,"[1571313600, '59.79', '60.42', '59.11', '59.49', '59.57', '1184.49437775', 183]",1571529600
704,"[1571328000, '59.49', '60.00', '57.33', '57.78', '58.89', '1295.62731860', 187]",1571529600
705,"[1571342400, '57.79', '57.79', '55.74', '55.90', '56.28', '1933.19194947', 198]",1571529600
706,"[1571356800, '55.95', '56.93', '55.82', '56.17', '56.64', '392.05220289', 59]",1571529600
707,"[1571371200, '56.17', '58.08', '55.31', '58.06', '56.99', '943.15213016', 106]",1571529600
708,"[1571385600, '58.03', '58.14', '56.26', '56.99', '57.58', '1789.60760192', 178]",1571529600
709,"[1571400000, '56.99', '57.85', '56.61', '57.81', '57.02', '421.54549831', 40]",1571529600
710,"[1571414400, '57.81', '58.43', '56.62', '56.72', '57.47', '858.44251198', 87]",1571529600
711,"[1571428800, '56.72', '56.82', '55.44', '55.44', '56.42', '772.01848673', 110]",1571529600
712,"[1571443200, '55.14', '55.14', '53.60', '54.69', '54.62', '4824.65688582', 370]",1571529600
713,"[1571457600, '54.69', '55.00', '54.06', '54.50', '54.58', '320.50459214', 56]",1571529600
714,"[1571472000, '54.50', '54.85', '54.38', '54.40', '54.70', '143.50520889', 27]",1571529600
715,"[1571486400, '54.40', '54.65', '53.73', '53.95', '54.14', '411.53569734', 78]",1571529600
716,"[1571500800, '53.95', '54.14', '53.71', '54.09', '53.87', '136.20817277', 31]",1571529600
717,"[1571515200, '54.09', '54.63', '53.74', '54.22', '54.23', '156.46138188', 42]",1571529600
718,"[1571529600, '54.22', '54.23', '53.85', '53.85', '54.03', '200.27253705', 27]",1571529600
719,"[1571544000, '53.85', '53.89', '53.85', '53.89', '53.89', '15.00010000', 1]",1571529600
